"","X","full_name","passer_id","position","team","season","chances","mcmc.mean","sim.mean","mcmc.sd","sim.sd","headshot_url"
"915",7,"Matthew Stafford","00-0026498","QB","DET",2011,687,0.0404379027255038,0.0403682507438164,0.0225016697547233,0.0628031088161433,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA134157.png"
"916",8,"Mike Vick","00-0020245","QB","PHI",2011,405,0.040383433170085,0.0400870279192102,0.0249045385779614,0.0649757571741322,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIC311467.png"
"917",9,"Ben Roethlisberger","00-0022924","QB","PIT",2011,548,0.0330886955097689,0.0320325760555287,0.0247269728335475,0.056785985013759,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROE750381.png"
"918",10,"Carson Palmer","00-0021429","QB","OAK",2011,323,0.0295813039441319,0.0282315873430568,0.0249059184410289,0.0531627997493108,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL249055.png"
"919",11,"Matt Ryan","00-0026143","QB","ATL",2011,586,0.0287651174159819,0.0280518025345779,0.0230305747591615,0.0511292495449764,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA238179.png"
"920",12,"Tarvaris Jackson","00-0024279","QB","SEA",2011,436,0.0229528688520531,0.0231658357272475,0.0240404827255695,0.0473123367105209,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC566507.png"
"921",13,"Eli Manning","00-0022803","QB","NYG",2011,737,0.0230601230646767,0.0213938485583423,0.0216566754696488,0.0430369213015675,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN473170.png"
"922",14,"Dan Orlovsky","00-0023578","QB","IND",2011,185,0.0214326578144447,0.020676412187703,0.0306956968525143,0.0514233197396401,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORL645634.png"
"923",15,"Matt Flynn","00-0026349","QB","GB",2011,49,0.022700421908234,0.0199422548345185,0.0345701126148242,0.0544324852600421,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLY487098.png"
"924",16,"Kyle Orton","00-0023541","QB","KC",2011,250,0.0170208150464509,0.0160127173722218,0.0278081897789898,0.0438851697994061,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORT716150.png"
"925",17,"Cam Newton","00-0027939","QB","CAR",2011,503,0.0127711058303919,0.012171627045803,0.024900953419507,0.0371173807094922,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW693984.png"
"926",18,"Jon Kitna","00-0009311","QB","DAL",2011,10,0.0121604718668341,0.010267752600841,0.0400801325032613,0.0504601248504347,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIT155733.png"
"927",19,"Josh McCown","00-0021206","QB","CHI",2011,55,0.0118232796882491,0.01021207313462,0.0380956216595684,0.048269139080949,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png"
"928",20,"Josh Freeman","00-0026993","QB","TB",2011,530,0.0115850167239474,0.0100175534825986,0.0221531903651688,0.0321957152125492,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE183259.png"
"929",21,"Jake Delhomme","00-0004161","QB","HOU",2011,27,0.0108258817111101,0.00955139862058111,0.0383158973347377,0.0479252652532113,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png"
"930",22,"Chad Henne","00-0026197","QB","MIA",2011,105,0.00760955480251486,0.00852860438613221,0.0340659215658152,0.042616196570761,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN507580.png"
"931",23,"Jason Campbell","00-0023460","QB","OAK",2011,161,0.0065398359363069,0.0070371836877069,0.0296315154503185,0.0366805759330688,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM375235.png"
"932",24,"Kellen Clemens","00-0024264","QB","STL",2011,90,0.00615698790881735,0.00529676962934414,0.0343907154900992,0.039715465710191,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE075538.png"
"933",25,"Andy Dalton","00-0027973","QB","CIN",2011,539,0.00369464605557979,0.00451757574880452,0.0246347563422725,0.029177818190548,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png"
"934",26,"Jay Cutler","00-0024226","QB","CHI",2011,312,0.00297335479934691,0.00291440025799731,0.0260144452898398,0.0289444399750631,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUT288111.png"
"935",27,"Jake Locker","00-0027946","QB","TEN",2011,63,0.00480519059872017,0.00280623045388528,0.0346376970064927,0.0374465587735648,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOC066933.png"
"936",28,"Ryan Fitzpatrick","00-0023682","QB","BUF",2011,546,0.00299088657959513,0.00275440363109743,0.0214601838979967,0.0242197992702708,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT792915.png"
"937",29,"Rex Grossman","00-0022121","QB","WAS",2011,444,0.00177376883037891,0.00093116686526534,0.0235318282215592,0.0244693716776518,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO597298.png"
"938",30,"Mark Brunell","00-0002110","QB","NYJ",2011,2,0.0045542359248853,0.000640762485292434,0.0410531236609397,0.0417142775202681,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRU575022.png"
"939",31,"Shaun Hill","00-0020679","QB","DET",2011,3,-0.000579401400023808,-0.000272104979858079,0.0421069308745749,0.0418275422014801,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL586565.png"
"940",32,"Chase Daniel","00-0026544","QB","NO",2011,4,-0.00211047228455423,-0.0016013410145338,0.040478963009573,0.0388904014833418,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN230354.png"
"941",33,"John Beck","00-0025427","QB","WAS",2011,125,-0.00273335853755925,-0.00242030187722087,0.0314328051930108,0.0290141980417589,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEC177695.png"
"942",34,"Tom Brandstater","00-0027121","QB","STL",2011,1,-0.00215261526107757,-0.00360355390845424,0.0353358046818187,0.0314991717373746,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA567635.png"
"943",35,"T.J. Yates","00-0028090","QB","HOU",2011,185,-0.00372214682747932,-0.00412379979031493,0.0305834119589254,0.0264494544362248,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YAT420091.png"
"944",36,"Brian Hoyer","00-0026625","QB","NE",2011,1,-0.00586072718515673,-0.00418924912104335,0.0402315580844518,0.0361910512545339,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOY440791.png"
"945",37,"Colin Kaepernick","00-0027974","QB","SF",2011,4,-0.00358961360836753,-0.00459023886928975,0.0439731645388668,0.0393083421350156,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAE371576.png"
"946",38,"Colt McCoy","00-0027688","QB","CLE",2011,446,-0.00453363458629267,-0.00484586381186149,0.0248823623496698,0.0200083606235554,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC603149.png"
"947",39,"Tyrod Taylor","00-0028118","QB","BAL",2011,1,-0.00400530307358493,-0.00497324046907954,0.0443286580991881,0.0392567100827335,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY764868.png"
"948",40,"Alex Smith","00-0023436","QB","SF",2011,502,-0.00541371470611739,-0.00551714600040864,0.0237575330879974,0.0182116943865586,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI031126.png"
"949",41,"J.P. Losman","00-0022912","QB","MIA",2011,10,-0.00415337402366358,-0.00583369292666873,0.0416022980452655,0.0356049872655356,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOS588329.png"
"950",42,"Mike Kafka","00-0027722","QB","PHI",2011,14,-0.00371678990769401,-0.00591491156652273,0.0409007153067434,0.0349853960840249,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAF629229.png"
"951",43,"Matt Leinart","00-0024225","QB","HOU",2011,13,-0.0055747294492465,-0.00593279293046353,0.0402435572838349,0.0342536222911169,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEI453701.png"
"952",44,"Vince Young","00-0024218","QB","PHI",2011,112,-0.00645824937457725,-0.0065204433627852,0.0338743620964833,0.0273442318665972,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU617196.png"
"953",45,"Kevin Kolb","00-0025423","QB","ARI",2011,243,-0.0063791151963684,-0.00705827930304808,0.0263612884637893,0.0192788451044751,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOL105037.png"
"954",46,"Stephen McGee","00-0027071","QB","DAL",2011,36,-0.00777444191435225,-0.0084911817021304,0.0364604583319517,0.0277962440475215,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG199650.png"
"955",47,"Charlie Batch","00-0000865","QB","PIT",2011,24,-0.00674479758679935,-0.00895438038444446,0.0394895302261785,0.0305138688858409,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT039161.png"
"956",48,"Luke McCown","00-0022864","QB","JAX",2011,55,-0.0112619209127161,-0.0108326979697611,0.0369626830739814,0.0259683202018947,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600925.png"
"957",49,"Joe Flacco","00-0026158","QB","BAL",2011,600,-0.0113435349754807,-0.0115493667652659,0.0220544189842541,0.0104563984088618,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLA009602.png"
"958",50,"Matt Hasselbeck","00-0007091","QB","TEN",2011,510,-0.012807434889988,-0.0128566468085127,0.0223776603621719,0.00945604352124673,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAS536799.png"
"959",51,"John Skelton","00-0027754","QB","ARI",2011,270,-0.0129919429247781,-0.0133719114191921,0.0270162493685078,0.0135656740934985,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SKE601491.png"
"960",52,"Tyler Thigpen","00-0025604","QB","BUF",2011,8,-0.0144961531737396,-0.0136556744722704,0.0399752638472666,0.0263655290187929,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THI677677.png"
"961",53,"Kerry Collins","00-0003292","QB","IND",2011,94,-0.0138757387646518,-0.0142116017120091,0.0325757534424055,0.0182440097977241,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL620367.png"
"962",54,"Matt Moore","00-0025708","QB","MIA",2011,342,-0.0143534936095279,-0.0143684002492569,0.0278898274640344,0.0134560164406272,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO551757.png"
"963",55,"Josh Johnson","00-0026300","QB","TB",2011,36,-0.0164812102600184,-0.0150032230599193,0.0379891240231714,0.0230009568313227,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000001.png"
"964",56,"Donovan McNabb","00-0011022","QB","MIN",2011,153,-0.0160997261802544,-0.0170486287763848,0.0284397435457247,0.0112834215890087,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN017517.png"
"965",57,"Joe Webb","00-0027796","QB","MIN",2011,62,-0.0176361287189486,-0.0176626071155076,0.0353713162933952,0.0175303823429468,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB212765.png"
"966",58,"Chris Redman","00-0019709","QB","ATL",2011,28,-0.0172125819276592,-0.0186491108644304,0.0368392047705018,0.018114814095225,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RED501201.png"
"967",59,"Bruce Gradkowski","00-0024408","QB","CIN",2011,18,-0.0193168552513137,-0.0192783798579182,0.0387455837364078,0.0192728719598715,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA068015.png"
"968",60,"Caleb Hanie","00-0025970","QB","CHI",2011,95,-0.0200394289970457,-0.0197565421332054,0.0318581002760767,0.0119686883844341,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN149018.png"
"969",61,"Richard Bartel","00-0025749","QB","ARI",2011,21,-0.0229144458764229,-0.0212215608245904,0.0388980418307596,0.0174874451545685,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR721770.png"
"970",62,"Mark Sanchez","00-0026898","QB","NYJ",2011,530,-0.024676390164985,-0.0244956739632533,0.0232929956673503,-0.00133677993479493,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN091667.png"
"971",63,"A.J. Feeley","00-0020305","QB","STL",2011,95,-0.0248368118006639,-0.0257257752982463,0.0343722211957372,0.00842338615262272,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEE447935.png"
"972",64,"Tyler Palko","00-0024812","QB","KC",2011,127,-0.0299019272568967,-0.0292194988842147,0.0314258630512023,0.00199589241213277,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL194666.png"
"973",65,"Kyle Boller","00-0022164","QB","OAK",2011,28,-0.0311340644366868,-0.0294708968137667,0.0395565071558633,0.00990889279918834,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL517890.png"
"974",66,"Seneca Wallace","00-0022055","QB","CLE",2011,104,-0.0327952088177417,-0.0316910692545363,0.0340367389357474,0.00194552095565168,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL501121.png"
"975",67,"Curtis Painter","00-0027134","QB","IND",2011,236,-0.0323389763838148,-0.0320179100159835,0.0286954424333008,-0.00349928334576139,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAI701900.png"
"976",68,"Christian Ponder","00-0027950","QB","MIN",2011,280,-0.0310285141142762,-0.0321282635783471,0.0267548717734513,-0.0056078039391548,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PON404041.png"
"977",69,"Sam Bradford","00-0027854","QB","STL",2011,348,-0.0317384476835426,-0.0325143166798769,0.024633527549936,-0.00816022213201563,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA101548.png"
"978",70,"Charlie Whitehurst","00-0024296","QB","SEA",2011,54,-0.0334512216022722,-0.0326827665411404,0.0381347185905465,0.00526099352313228,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI646241.png"
"979",71,"Tim Tebow","00-0027876","QB","DEN",2011,304,-0.0375231215584902,-0.0374599754629609,0.0279188832621585,-0.0099203989855317,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEB603856.png"
"980",72,"Matt Cassel","00-0023662","QB","KC",2011,261,-0.0431558715540633,-0.0442853419243675,0.0271914234071075,-0.0172556142705863,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS541133.png"
"981",73,"Blaine Gabbert","00-0027948","QB","JAX",2011,403,-0.064062376433317,-0.0638801479608248,0.0260546784673768,-0.0386183246304368,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAB221145.png"
"982",1,"Tom Brady","00-0019596","QB","NE",2012,713,0.0485724598491357,0.0488659410810074,0.0235621284953783,0.0722200140100128,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA371156.png"
"983",2,"Aaron Rodgers","00-0023459","QB","GB",2012,601,0.0454028586424786,0.0457740359245108,0.0242891899428331,0.0698463437282147,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD339293.png"
"984",3,"Ben Roethlisberger","00-0022924","QB","PIT",2012,435,0.0379583154720918,0.0383173776487281,0.0230021992546192,0.0612884804675577,"http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROE750381.png"
